papeleta,modo,votos,precinto,unidad,colegio
MUNICIPAL,PAPELETAS POR CANDIDATURA,8,100,74,1
PLEBISCITO,EN BLANCO,1,100,74,1
PLEBISCITO,NULAS,0,100,74,1
ESTATAL,EN BLANCO,0,100,74,2
ESTATAL,NULAS,0,100,74,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,100,74,2
LEGISLATIVA,EN BLANCO,0,100,74,2
LEGISLATIVA,NULAS,0,100,74,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,74,2
MUNICIPAL,EN BLANCO,0,100,74,2
MUNICIPAL,NULAS,0,100,74,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,74,2
PLEBISCITO,EN BLANCO,0,100,74,2
PLEBISCITO,NULAS,0,100,74,2
ESTATAL,EN BLANCO,0,100,74,3
ESTATAL,NULAS,0,100,74,3
ESTATAL,PAPELETAS POR CANDIDATURA,19,100,74,3
LEGISLATIVA,EN BLANCO,0,100,74,3
LEGISLATIVA,NULAS,0,100,74,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,24,100,74,3
MUNICIPAL,EN BLANCO,0,100,74,3
MUNICIPAL,NULAS,0,100,74,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,19,100,74,3
PLEBISCITO,EN BLANCO,1,100,74,3
PLEBISCITO,NULAS,0,100,74,3
ESTATAL,EN BLANCO,0,100,74,4
ESTATAL,NULAS,0,100,74,4
ESTATAL,PAPELETAS POR CANDIDATURA,1,100,74,4
LEGISLATIVA,EN BLANCO,0,100,74,4
LEGISLATIVA,NULAS,0,100,74,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,4,100,74,4
MUNICIPAL,EN BLANCO,0,100,74,4
MUNICIPAL,NULAS,0,100,74,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,6,100,74,4
PLEBISCITO,EN BLANCO,3,100,74,4
PLEBISCITO,NULAS,0,100,74,4
ESTATAL,EN BLANCO,0,100,74,5
ESTATAL,NULAS,0,100,74,5
ESTATAL,PAPELETAS POR CANDIDATURA,0,100,74,5
LEGISLATIVA,EN BLANCO,0,100,74,5
LEGISLATIVA,NULAS,0,100,74,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,74,5
MUNICIPAL,EN BLANCO,0,100,74,5
MUNICIPAL,NULAS,0,100,74,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,74,5
PLEBISCITO,EN BLANCO,0,100,74,5
PLEBISCITO,NULAS,0,100,74,5
ESTATAL,EN BLANCO,0,100,74,6
ESTATAL,NULAS,0,100,74,6
ESTATAL,PAPELETAS POR CANDIDATURA,18,100,74,6
LEGISLATIVA,EN BLANCO,1,100,74,6
LEGISLATIVA,NULAS,0,100,74,6
LEGISLATIVA,PAPELETAS POR CANDIDATURA,13,100,74,6
MUNICIPAL,EN BLANCO,1,100,74,6
MUNICIPAL,NULAS,0,100,74,6
MUNICIPAL,PAPELETAS POR CANDIDATURA,20,100,74,6
PLEBISCITO,EN BLANCO,7,100,74,6
PLEBISCITO,NULAS,0,100,74,6
ESTATAL,EN BLANCO,0,100,74,7
ESTATAL,NULAS,0,100,74,7
ESTATAL,PAPELETAS POR CANDIDATURA,0,100,74,7
LEGISLATIVA,EN BLANCO,0,100,74,7
LEGISLATIVA,NULAS,0,100,74,7
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,74,7
MUNICIPAL,EN BLANCO,0,100,74,7
MUNICIPAL,NULAS,0,100,74,7
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,74,7
PLEBISCITO,EN BLANCO,0,100,74,7
PLEBISCITO,NULAS,0,100,74,7
ESTATAL,EN BLANCO,0,100,75,1
ESTATAL,NULAS,0,100,75,1
ESTATAL,PAPELETAS POR CANDIDATURA,0,100,75,1
LEGISLATIVA,EN BLANCO,0,100,75,1
LEGISLATIVA,NULAS,0,100,75,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,75,1
MUNICIPAL,EN BLANCO,0,100,75,1
MUNICIPAL,NULAS,0,100,75,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,75,1
PLEBISCITO,EN BLANCO,0,100,75,1
PLEBISCITO,NULAS,1,100,75,1
ESTATAL,EN BLANCO,0,100,75,2
ESTATAL,NULAS,0,100,75,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,100,75,2
LEGISLATIVA,EN BLANCO,0,100,75,2
LEGISLATIVA,NULAS,1,100,75,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,8,100,75,2
MUNICIPAL,EN BLANCO,0,100,75,2
MUNICIPAL,NULAS,1,100,75,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,7,100,75,2
PLEBISCITO,EN BLANCO,0,100,75,2
PLEBISCITO,NULAS,1,100,75,2
ESTATAL,EN BLANCO,0,100,77,1
ESTATAL,NULAS,0,100,77,1
ESTATAL,PAPELETAS POR CANDIDATURA,56,100,77,1
LEGISLATIVA,EN BLANCO,7,100,77,1
LEGISLATIVA,NULAS,0,100,77,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,132,100,77,1
MUNICIPAL,EN BLANCO,0,100,77,1
MUNICIPAL,NULAS,0,100,77,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,11,100,77,1
PLEBISCITO,EN BLANCO,0,100,77,1
PLEBISCITO,NULAS,0,100,77,1
ESTATAL,EN BLANCO,0,100,77,2
ESTATAL,NULAS,0,100,77,2
ESTATAL,PAPELETAS POR CANDIDATURA,8,100,77,2
LEGISLATIVA,EN BLANCO,0,100,77,2
LEGISLATIVA,NULAS,0,100,77,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,77,2
MUNICIPAL,EN BLANCO,0,100,77,2
MUNICIPAL,NULAS,0,100,77,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,77,2
PLEBISCITO,EN BLANCO,0,100,77,2
PLEBISCITO,NULAS,0,100,77,2
ESTATAL,EN BLANCO,0,100,77,3
ESTATAL,NULAS,0,100,77,3
ESTATAL,PAPELETAS POR CANDIDATURA,18,100,77,3
LEGISLATIVA,EN BLANCO,0,100,77,3
LEGISLATIVA,NULAS,0,100,77,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,77,3
MUNICIPAL,EN BLANCO,0,100,77,3
MUNICIPAL,NULAS,0,100,77,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,77,3
PLEBISCITO,EN BLANCO,0,100,77,3
PLEBISCITO,NULAS,0,100,77,3
FEDERAL,EN BLANCO,0,100,77,4
FEDERAL,NULAS,0,100,77,4
FEDERAL,PAPELETAS POR CANDIDATURA,0,100,77,4
ESTATAL,EN BLANCO,0,100,77,5
ESTATAL,NULAS,0,100,77,5
ESTATAL,PAPELETAS POR CANDIDATURA,0,100,77,5
LEGISLATIVA,EN BLANCO,0,100,77,5
LEGISLATIVA,NULAS,0,100,77,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,77,5
MUNICIPAL,EN BLANCO,0,100,77,5
MUNICIPAL,NULAS,0,100,77,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,77,5
PLEBISCITO,EN BLANCO,0,100,77,5
PLEBISCITO,NULAS,0,100,77,5
ESTATAL,EN BLANCO,0,100,78,1
ESTATAL,NULAS,2,100,78,1
ESTATAL,PAPELETAS POR CANDIDATURA,19,100,78,1
LEGISLATIVA,EN BLANCO,0,100,78,1
LEGISLATIVA,NULAS,0,100,78,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,13,100,78,1
MUNICIPAL,EN BLANCO,0,100,78,1
MUNICIPAL,NULAS,9,100,78,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,6,100,78,1
PLEBISCITO,EN BLANCO,5,100,78,1
PLEBISCITO,NULAS,0,100,78,1
ESTATAL,EN BLANCO,0,100,78,2
ESTATAL,NULAS,0,100,78,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,100,78,2
LEGISLATIVA,EN BLANCO,0,100,78,2
LEGISLATIVA,NULAS,0,100,78,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,78,2
MUNICIPAL,EN BLANCO,0,100,78,2
MUNICIPAL,NULAS,0,100,78,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,78,2
PLEBISCITO,EN BLANCO,0,100,78,2
PLEBISCITO,NULAS,0,100,78,2
ESTATAL,EN BLANCO,0,100,78,3
ESTATAL,NULAS,0,100,78,3
ESTATAL,PAPELETAS POR CANDIDATURA,0,100,78,3
LEGISLATIVA,EN BLANCO,0,100,78,3
LEGISLATIVA,NULAS,0,100,78,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,100,78,3
MUNICIPAL,EN BLANCO,0,100,78,3
MUNICIPAL,NULAS,0,100,78,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,100,78,3
PLEBISCITO,EN BLANCO,0,100,78,3
PLEBISCITO,NULAS,0,100,78,3
ESTATAL,EN BLANCO,0,101,1,1
ESTATAL,NULAS,0,101,1,1
ESTATAL,PAPELETAS POR CANDIDATURA,55,101,1,1
LEGISLATIVA,EN BLANCO,0,101,1,1
LEGISLATIVA,NULAS,0,101,1,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,55,101,1,1
MUNICIPAL,EN BLANCO,0,101,1,1
MUNICIPAL,NULAS,0,101,1,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,45,101,1,1
PLEBISCITO,EN BLANCO,2,101,1,1
PLEBISCITO,NULAS,0,101,1,1
ESTATAL,EN BLANCO,0,101,1,2
ESTATAL,NULAS,0,101,1,2
ESTATAL,PAPELETAS POR CANDIDATURA,38,101,1,2
LEGISLATIVA,EN BLANCO,2,101,1,2
LEGISLATIVA,NULAS,0,101,1,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,62,101,1,2
MUNICIPAL,EN BLANCO,1,101,1,2
MUNICIPAL,NULAS,0,101,1,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,38,101,1,2
PLEBISCITO,EN BLANCO,8,101,1,2
PLEBISCITO,NULAS,0,101,1,2
ESTATAL,EN BLANCO,0,101,1,3
ESTATAL,NULAS,0,101,1,3
ESTATAL,PAPELETAS POR CANDIDATURA,61,101,1,3
LEGISLATIVA,EN BLANCO,3,101,1,3
LEGISLATIVA,NULAS,0,101,1,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,57,101,1,3
MUNICIPAL,EN BLANCO,1,101,1,3
MUNICIPAL,NULAS,0,101,1,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,44,101,1,3
PLEBISCITO,EN BLANCO,3,101,1,3
PLEBISCITO,NULAS,0,101,1,3
ESTATAL,EN BLANCO,0,101,1,4
ESTATAL,NULAS,0,101,1,4
ESTATAL,PAPELETAS POR CANDIDATURA,56,101,1,4
LEGISLATIVA,EN BLANCO,2,101,1,4
LEGISLATIVA,NULAS,0,101,1,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,57,101,1,4
MUNICIPAL,EN BLANCO,2,101,1,4
MUNICIPAL,NULAS,0,101,1,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,55,101,1,4
PLEBISCITO,EN BLANCO,3,101,1,4
PLEBISCITO,NULAS,0,101,1,4
ESTATAL,EN BLANCO,0,101,2,1
ESTATAL,NULAS,1,101,2,1
ESTATAL,PAPELETAS POR CANDIDATURA,64,101,2,1
LEGISLATIVA,EN BLANCO,6,101,2,1
LEGISLATIVA,NULAS,0,101,2,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,49,101,2,1
MUNICIPAL,EN BLANCO,2,101,2,1
MUNICIPAL,NULAS,0,101,2,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,48,101,2,1
PLEBISCITO,EN BLANCO,6,101,2,1
PLEBISCITO,NULAS,0,101,2,1
ESTATAL,EN BLANCO,1,101,2,2
ESTATAL,NULAS,0,101,2,2
ESTATAL,PAPELETAS POR CANDIDATURA,59,101,2,2
LEGISLATIVA,EN BLANCO,6,101,2,2
LEGISLATIVA,NULAS,0,101,2,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,52,101,2,2
MUNICIPAL,EN BLANCO,1,101,2,2
MUNICIPAL,NULAS,0,101,2,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,59,101,2,2
PLEBISCITO,EN BLANCO,21,101,2,2
PLEBISCITO,NULAS,0,101,2,2
ESTATAL,EN BLANCO,2,101,2,3
ESTATAL,NULAS,1,101,2,3
ESTATAL,PAPELETAS POR CANDIDATURA,73,101,2,3
LEGISLATIVA,EN BLANCO,2,101,2,3
LEGISLATIVA,NULAS,1,101,2,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,67,101,2,3
MUNICIPAL,EN BLANCO,0,101,2,3
MUNICIPAL,NULAS,1,101,2,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,66,101,2,3
PLEBISCITO,EN BLANCO,5,101,2,3
PLEBISCITO,NULAS,0,101,2,3
ESTATAL,EN BLANCO,0,101,3,1
ESTATAL,NULAS,0,101,3,1
ESTATAL,PAPELETAS POR CANDIDATURA,85,101,3,1
LEGISLATIVA,EN BLANCO,1,101,3,1
LEGISLATIVA,NULAS,2,101,3,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,110,101,3,1
MUNICIPAL,EN BLANCO,1,101,3,1
MUNICIPAL,NULAS,0,101,3,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,78,101,3,1
PLEBISCITO,EN BLANCO,5,101,3,1
PLEBISCITO,NULAS,0,101,3,1
ESTATAL,EN BLANCO,1,101,3,2
ESTATAL,NULAS,0,101,3,2
ESTATAL,PAPELETAS POR CANDIDATURA,90,101,3,2
LEGISLATIVA,EN BLANCO,2,101,3,2
LEGISLATIVA,NULAS,0,101,3,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,113,101,3,2
MUNICIPAL,EN BLANCO,1,101,3,2
MUNICIPAL,NULAS,1,101,3,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,82,101,3,2
PLEBISCITO,EN BLANCO,7,101,3,2
PLEBISCITO,NULAS,0,101,3,2
ESTATAL,EN BLANCO,0,101,4,1
ESTATAL,NULAS,1,101,4,1
ESTATAL,PAPELETAS POR CANDIDATURA,38,101,4,1
LEGISLATIVA,EN BLANCO,3,101,4,1
LEGISLATIVA,NULAS,0,101,4,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,44,101,4,1
MUNICIPAL,EN BLANCO,0,101,4,1
MUNICIPAL,NULAS,0,101,4,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,33,101,4,1
PLEBISCITO,EN BLANCO,12,101,4,1
PLEBISCITO,NULAS,0,101,4,1
ESTATAL,EN BLANCO,1,101,4,2
ESTATAL,NULAS,0,101,4,2
ESTATAL,PAPELETAS POR CANDIDATURA,45,101,4,2
LEGISLATIVA,EN BLANCO,0,101,4,2
LEGISLATIVA,NULAS,0,101,4,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,50,101,4,2
MUNICIPAL,EN BLANCO,0,101,4,2
MUNICIPAL,NULAS,0,101,4,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,35,101,4,2
PLEBISCITO,EN BLANCO,15,101,4,2
PLEBISCITO,NULAS,0,101,4,2
ESTATAL,EN BLANCO,1,101,74,1
ESTATAL,NULAS,0,101,74,1
ESTATAL,PAPELETAS POR CANDIDATURA,8,101,74,1
LEGISLATIVA,EN BLANCO,1,101,74,1
LEGISLATIVA,NULAS,0,101,74,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,14,101,74,1
MUNICIPAL,EN BLANCO,0,101,74,1
MUNICIPAL,NULAS,0,101,74,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,13,101,74,1
PLEBISCITO,EN BLANCO,3,101,74,1
PLEBISCITO,NULAS,0,101,74,1
ESTATAL,EN BLANCO,0,101,74,2
ESTATAL,NULAS,0,101,74,2
ESTATAL,PAPELETAS POR CANDIDATURA,10,101,74,2
LEGISLATIVA,EN BLANCO,0,101,74,2
LEGISLATIVA,NULAS,0,101,74,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,8,101,74,2
MUNICIPAL,EN BLANCO,0,101,74,2
MUNICIPAL,NULAS,0,101,74,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,9,101,74,2
PLEBISCITO,EN BLANCO,6,101,74,2
PLEBISCITO,NULAS,0,101,74,2
ESTATAL,EN BLANCO,0,101,74,3
ESTATAL,NULAS,0,101,74,3
ESTATAL,PAPELETAS POR CANDIDATURA,6,101,74,3
LEGISLATIVA,EN BLANCO,0,101,74,3
LEGISLATIVA,NULAS,0,101,74,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,7,101,74,3
MUNICIPAL,EN BLANCO,0,101,74,3
MUNICIPAL,NULAS,0,101,74,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,6,101,74,3
PLEBISCITO,EN BLANCO,3,101,74,3
PLEBISCITO,NULAS,0,101,74,3
ESTATAL,EN BLANCO,0,101,74,4
ESTATAL,NULAS,0,101,74,4
ESTATAL,PAPELETAS POR CANDIDATURA,3,101,74,4
LEGISLATIVA,EN BLANCO,0,101,74,4
LEGISLATIVA,NULAS,0,101,74,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,8,101,74,4
MUNICIPAL,EN BLANCO,0,101,74,4
MUNICIPAL,NULAS,1,101,74,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,4,101,74,4
PLEBISCITO,EN BLANCO,1,101,74,4
PLEBISCITO,NULAS,0,101,74,4
ESTATAL,EN BLANCO,0,101,75,1
ESTATAL,NULAS,0,101,75,1
ESTATAL,PAPELETAS POR CANDIDATURA,0,101,75,1
LEGISLATIVA,EN BLANCO,0,101,75,1
LEGISLATIVA,NULAS,0,101,75,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,87,101,75,1
MUNICIPAL,EN BLANCO,0,101,75,1
MUNICIPAL,NULAS,0,101,75,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,101,75,1
PLEBISCITO,EN BLANCO,0,101,75,1
PLEBISCITO,NULAS,0,101,75,1
ESTATAL,EN BLANCO,0,101,75,2
ESTATAL,NULAS,0,101,75,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,101,75,2
LEGISLATIVA,EN BLANCO,0,101,75,2
LEGISLATIVA,NULAS,0,101,75,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,1,101,75,2
MUNICIPAL,EN BLANCO,0,101,75,2
MUNICIPAL,NULAS,0,101,75,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,3,101,75,2
PLEBISCITO,EN BLANCO,0,101,75,2
PLEBISCITO,NULAS,0,101,75,2
ESTATAL,EN BLANCO,0,101,75,3
ESTATAL,NULAS,0,101,75,3
ESTATAL,PAPELETAS POR CANDIDATURA,30,101,75,3
LEGISLATIVA,EN BLANCO,0,101,75,3
LEGISLATIVA,NULAS,0,101,75,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,19,101,75,3
MUNICIPAL,EN BLANCO,0,101,75,3
MUNICIPAL,NULAS,2,101,75,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,36,101,75,3
PLEBISCITO,EN BLANCO,0,101,75,3
PLEBISCITO,NULAS,0,101,75,3
ESTATAL,EN BLANCO,1,101,77,1
ESTATAL,NULAS,0,101,77,1
ESTATAL,PAPELETAS POR CANDIDATURA,31,101,77,1
LEGISLATIVA,EN BLANCO,0,101,77,1
LEGISLATIVA,NULAS,0,101,77,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,87,101,77,1
MUNICIPAL,EN BLANCO,0,101,77,1
MUNICIPAL,NULAS,0,101,77,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,6,101,77,1
PLEBISCITO,EN BLANCO,1,101,77,1
PLEBISCITO,NULAS,0,101,77,1
ESTATAL,EN BLANCO,0,101,77,2
ESTATAL,NULAS,0,101,77,2
ESTATAL,PAPELETAS POR CANDIDATURA,12,101,77,2
LEGISLATIVA,EN BLANCO,0,101,77,2
LEGISLATIVA,NULAS,0,101,77,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,101,77,2
MUNICIPAL,EN BLANCO,0,101,77,2
MUNICIPAL,NULAS,0,101,77,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,1,101,77,2
PLEBISCITO,EN BLANCO,0,101,77,2
PLEBISCITO,NULAS,0,101,77,2
ESTATAL,EN BLANCO,0,101,77,3
ESTATAL,NULAS,0,101,77,3
ESTATAL,PAPELETAS POR CANDIDATURA,0,101,77,3
LEGISLATIVA,EN BLANCO,0,101,77,3
LEGISLATIVA,NULAS,0,101,77,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,101,77,3
MUNICIPAL,EN BLANCO,0,101,77,3
MUNICIPAL,NULAS,0,101,77,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,2,101,77,3
PLEBISCITO,EN BLANCO,0,101,77,3
PLEBISCITO,NULAS,0,101,77,3
FEDERAL,EN BLANCO,0,101,77,4
FEDERAL,NULAS,0,101,77,4
FEDERAL,PAPELETAS POR CANDIDATURA,0,101,77,4
ESTATAL,EN BLANCO,0,101,77,5
ESTATAL,NULAS,0,101,77,5
ESTATAL,PAPELETAS POR CANDIDATURA,0,101,77,5
LEGISLATIVA,EN BLANCO,0,101,77,5
LEGISLATIVA,NULAS,0,101,77,5
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,101,77,5
MUNICIPAL,EN BLANCO,0,101,77,5
MUNICIPAL,NULAS,0,101,77,5
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,101,77,5
PLEBISCITO,EN BLANCO,0,101,77,5
PLEBISCITO,NULAS,0,101,77,5
ESTATAL,EN BLANCO,0,101,78,1
ESTATAL,NULAS,1,101,78,1
ESTATAL,PAPELETAS POR CANDIDATURA,12,101,78,1
LEGISLATIVA,EN BLANCO,0,101,78,1
LEGISLATIVA,NULAS,0,101,78,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,18,101,78,1
MUNICIPAL,EN BLANCO,0,101,78,1
MUNICIPAL,NULAS,0,101,78,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,8,101,78,1
PLEBISCITO,EN BLANCO,3,101,78,1
PLEBISCITO,NULAS,0,101,78,1
ESTATAL,EN BLANCO,0,101,78,2
ESTATAL,NULAS,0,101,78,2
ESTATAL,PAPELETAS POR CANDIDATURA,0,101,78,2
LEGISLATIVA,EN BLANCO,0,101,78,2
LEGISLATIVA,NULAS,0,101,78,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,101,78,2
MUNICIPAL,EN BLANCO,0,101,78,2
MUNICIPAL,NULAS,0,101,78,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,101,78,2
PLEBISCITO,EN BLANCO,0,101,78,2
PLEBISCITO,NULAS,0,101,78,2
ESTATAL,EN BLANCO,0,101,78,3
ESTATAL,NULAS,0,101,78,3
ESTATAL,PAPELETAS POR CANDIDATURA,0,101,78,3
LEGISLATIVA,EN BLANCO,0,101,78,3
LEGISLATIVA,NULAS,0,101,78,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,0,101,78,3
MUNICIPAL,EN BLANCO,0,101,78,3
MUNICIPAL,NULAS,0,101,78,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,0,101,78,3
PLEBISCITO,EN BLANCO,0,101,78,3
PLEBISCITO,NULAS,0,101,78,3
ESTATAL,EN BLANCO,0,102,1,1
ESTATAL,NULAS,0,102,1,1
ESTATAL,PAPELETAS POR CANDIDATURA,38,102,1,1
LEGISLATIVA,EN BLANCO,0,102,1,1
LEGISLATIVA,NULAS,0,102,1,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,42,102,1,1
MUNICIPAL,EN BLANCO,1,102,1,1
MUNICIPAL,NULAS,1,102,1,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,27,102,1,1
PLEBISCITO,EN BLANCO,2,102,1,1
PLEBISCITO,NULAS,0,102,1,1
ESTATAL,EN BLANCO,0,102,1,2
ESTATAL,NULAS,0,102,1,2
ESTATAL,PAPELETAS POR CANDIDATURA,40,102,1,2
LEGISLATIVA,EN BLANCO,3,102,1,2
LEGISLATIVA,NULAS,0,102,1,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,54,102,1,2
MUNICIPAL,EN BLANCO,1,102,1,2
MUNICIPAL,NULAS,0,102,1,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,44,102,1,2
PLEBISCITO,EN BLANCO,11,102,1,2
PLEBISCITO,NULAS,0,102,1,2
ESTATAL,EN BLANCO,0,102,2,1
ESTATAL,NULAS,0,102,2,1
ESTATAL,PAPELETAS POR CANDIDATURA,50,102,2,1
LEGISLATIVA,EN BLANCO,1,102,2,1
LEGISLATIVA,NULAS,0,102,2,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,55,102,2,1
MUNICIPAL,EN BLANCO,1,102,2,1
MUNICIPAL,NULAS,0,102,2,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,48,102,2,1
PLEBISCITO,EN BLANCO,2,102,2,1
PLEBISCITO,NULAS,0,102,2,1
ESTATAL,EN BLANCO,0,102,3,1
ESTATAL,NULAS,0,102,3,1
ESTATAL,PAPELETAS POR CANDIDATURA,78,102,3,1
LEGISLATIVA,EN BLANCO,0,102,3,1
LEGISLATIVA,NULAS,0,102,3,1
LEGISLATIVA,PAPELETAS POR CANDIDATURA,86,102,3,1
MUNICIPAL,EN BLANCO,1,102,3,1
MUNICIPAL,NULAS,0,102,3,1
MUNICIPAL,PAPELETAS POR CANDIDATURA,54,102,3,1
PLEBISCITO,EN BLANCO,2,102,3,1
PLEBISCITO,NULAS,0,102,3,1
ESTATAL,EN BLANCO,0,102,3,2
ESTATAL,NULAS,0,102,3,2
ESTATAL,PAPELETAS POR CANDIDATURA,88,102,3,2
LEGISLATIVA,EN BLANCO,4,102,3,2
LEGISLATIVA,NULAS,0,102,3,2
LEGISLATIVA,PAPELETAS POR CANDIDATURA,96,102,3,2
MUNICIPAL,EN BLANCO,1,102,3,2
MUNICIPAL,NULAS,0,102,3,2
MUNICIPAL,PAPELETAS POR CANDIDATURA,49,102,3,2
PLEBISCITO,EN BLANCO,4,102,3,2
PLEBISCITO,NULAS,0,102,3,2
ESTATAL,EN BLANCO,0,102,3,3
ESTATAL,NULAS,0,102,3,3
ESTATAL,PAPELETAS POR CANDIDATURA,78,102,3,3
LEGISLATIVA,EN BLANCO,1,102,3,3
LEGISLATIVA,NULAS,0,102,3,3
LEGISLATIVA,PAPELETAS POR CANDIDATURA,87,102,3,3
MUNICIPAL,EN BLANCO,0,102,3,3
MUNICIPAL,NULAS,0,102,3,3
MUNICIPAL,PAPELETAS POR CANDIDATURA,54,102,3,3
PLEBISCITO,EN BLANCO,7,102,3,3
PLEBISCITO,NULAS,0,102,3,3
ESTATAL,EN BLANCO,1,102,3,4
ESTATAL,NULAS,0,102,3,4
ESTATAL,PAPELETAS POR CANDIDATURA,94,102,3,4
LEGISLATIVA,EN BLANCO,1,102,3,4
LEGISLATIVA,NULAS,0,102,3,4
LEGISLATIVA,PAPELETAS POR CANDIDATURA,115,102,3,4
MUNICIPAL,EN BLANCO,0,102,3,4
MUNICIPAL,NULAS,0,102,3,4
MUNICIPAL,PAPELETAS POR CANDIDATURA,75,102,3,4
PLEBISCITO,EN BLANCO,3,102,3,4
PLEBISCITO,NULAS,0,102,3,4
ESTATAL,EN BLANCO,1,102,4,1
ESTATAL,NULAS,0,102,4,1
ESTATAL,PAPELETAS POR CANDIDATURA,65,102,4,1
LEGISLATIVA,EN BLANCO,1,102,4,1
